700.00,100.00
646.00,451.19
647.61,511.17
649.22,571.15
289.80,350.98
233.43,330.43
177.07,309.87
207.56,303.82
164.39,262.15
121.22,220.48
645.9963523951513, 451.1892000651025
646.6687161268035, 476.18015696979825
647.3410798584556, 501.171113874494
648.0134435901077, 526.1620707791897
648.6858073217599, 551.1530276838854
649.358171053412, 576.1439845885811
285.7980530540995, 354.9293969495859
262.62221800253826, 345.554927915938
239.446382950977, 336.18045888229005
216.27054789941573, 326.8059898486421
193.09471284785445, 317.4315208149942
169.9188777962932, 308.0570517813463
202.58763374801993, 302.31591426225634
184.88653769272833, 284.6617023443785
167.18544163743672, 267.0074904265007
149.48434558214512, 249.35327850862285
131.78324952685352, 231.69906659074502
114.08215347156192, 214.0448546728672
645.9963523951513, 451.1892000651025
646.6687161268035, 476.18015696979825
647.3410798584556, 501.171113874494
648.0134435901077, 526.1620707791897
648.6858073217599, 551.1530276838854
649.358171053412, 576.1439845885811
285.7980530540995, 354.9293969495859
262.62221800253826, 345.554927915938
239.446382950977, 336.18045888229005
216.27054789941573, 326.8059898486421
193.09471284785445, 317.4315208149942
169.9188777962932, 308.0570517813463
202.58763374801993, 302.31591426225634
184.88653769272833, 284.6617023443785
167.18544163743672, 267.0074904265007
149.48434558214512, 249.35327850862285
131.78324952685352, 231.69906659074502
114.08215347156192, 214.0448546728672
645.9963523951513, 451.1892000651025
646.6687161268035, 476.18015696979825
647.3410798584556, 501.171113874494
648.0134435901077, 526.1620707791897
648.6858073217599, 551.1530276838854
649.358171053412, 576.1439845885811
285.7980530540995, 354.9293969495859
262.62221800253826, 345.554927915938
239.446382950977, 336.18045888229005
216.27054789941573, 326.8059898486421
193.09471284785445, 317.4315208149942
169.9188777962932, 308.0570517813463
202.58763374801993, 302.31591426225634
184.88653769272833, 284.6617023443785
167.18544163743672, 267.0074904265007
149.48434558214512, 249.35327850862285
131.78324952685352, 231.69906659074502
114.08215347156192, 214.0448546728672
645.9963523951513, 451.1892000651025
646.6687161268035, 476.18015696979825
647.3410798584556, 501.171113874494
648.0134435901077, 526.1620707791897
648.6858073217599, 551.1530276838854
649.358171053412, 576.1439845885811
285.7980530540995, 354.9293969495859
262.62221800253826, 345.554927915938
239.446382950977, 336.18045888229005
216.27054789941573, 326.8059898486421
193.09471284785445, 317.4315208149942
169.9188777962932, 308.0570517813463
202.58763374801993, 302.31591426225634
184.88653769272833, 284.6617023443785
167.18544163743672, 267.0074904265007
149.48434558214512, 249.35327850862285
131.78324952685352, 231.69906659074502
114.08215347156192, 214.0448546728672
632.4821681964686, 378.16284123946184
653.2983236733401, 364.317709562128
674.1144791502115, 350.4725778847942
694.930634627083, 336.62744620746037
715.7467901039545, 322.78231453012654
736.562945580826, 308.9371828527927
358.82975840413377, 234.2908971918227
348.7981979465618, 211.39181872158554
338.76663748898983, 188.49274025134838
328.73507703141786, 165.59366178111122
318.7035165738459, 142.69458331087407
308.6719561162739, 119.79550484063692
321.903691609436, 177.7390870923872
764.2229123600036, 278.44582472000684
753.0425724725046, 256.08514494500895
741.8622325850056, 233.72446517001106
730.6818926975066, 211.3637853950132
719.5015528100075, 189.00310562001533
708.3212129225085, 166.64242584501744
394.59333292027065, 479.0985122632693
369.85050630793745, 482.67517708290455
345.10767969560425, 486.2518419025398
320.36485308327104, 489.82850672217506
295.62202647093784, 493.4051715418103
270.87919985860464, 496.9818363614456
557.8996718792781, 629.7284169767967
582.649102795657, 633.2590924525928
607.3985337120358, 636.7897679283889
632.1479646284147, 640.320443404185
656.8973955447935, 643.8511188799811
681.6468264611724, 647.3817943557772
272.88153535811256, 575.9754783881726
274.6489936718302, 306.90328924211144
261.9734905077454, 285.3549338631672
249.29798734366057, 263.806578484223
236.62248417957574, 242.25822310527874
223.9469810154909, 220.7098677263345
211.27147785140608, 199.16151234739024
175.5727671512443, 420.94536210205274
185.28759887854963, 443.98059695021834
195.00243060585495, 467.01583179838394
204.71726233316028, 490.05106664654954
214.4320940604656, 513.0863014947151
224.14692578777093, 536.1215363428807
261.01449138813956, 236.27266758484535
267.8907477196275, 212.23692131260177
274.7670040511154, 188.20117504035818
281.64326038260333, 164.16542876811457
288.51951671409125, 140.12968249587098
295.3957730455792, 116.09393622362738
208.32093034259623, 91.01753362056165
274.6489936718302, 306.90328924211144
261.9734905077454, 285.3549338631672
249.29798734366057, 263.806578484223
236.62248417957574, 242.25822310527874
223.9469810154909, 220.7098677263345
211.27147785140608, 199.16151234739024
175.5727671512443, 420.94536210205274
185.28759887854963, 443.98059695021834
195.00243060585495, 467.01583179838394
204.71726233316028, 490.05106664654954
214.4320940604656, 513.0863014947151
224.14692578777093, 536.1215363428807
261.01449138813956, 236.27266758484535
267.8907477196275, 212.23692131260177
274.7670040511154, 188.20117504035818
281.64326038260333, 164.16542876811457
288.51951671409125, 140.12968249587098
295.3957730455792, 116.09393622362738
208.32093034259623, 91.01753362056165
274.6489936718302, 306.90328924211144
261.9734905077454, 285.3549338631672
249.29798734366057, 263.806578484223
236.62248417957574, 242.25822310527874
223.9469810154909, 220.7098677263345
211.27147785140608, 199.16151234739024
175.5727671512443, 420.94536210205274
185.28759887854963, 443.98059695021834
195.00243060585495, 467.01583179838394
204.71726233316028, 490.05106664654954
214.4320940604656, 513.0863014947151
224.14692578777093, 536.1215363428807
261.01449138813956, 236.27266758484535
267.8907477196275, 212.23692131260177
274.7670040511154, 188.20117504035818
281.64326038260333, 164.16542876811457
288.51951671409125, 140.12968249587098
295.3957730455792, 116.09393622362738
208.32093034259623, 91.01753362056165
274.6489936718302, 306.90328924211144
261.9734905077454, 285.3549338631672
249.29798734366057, 263.806578484223
236.62248417957574, 242.25822310527874
223.9469810154909, 220.7098677263345
211.27147785140608, 199.16151234739024
175.5727671512443, 420.94536210205274
185.28759887854963, 443.98059695021834
195.00243060585495, 467.01583179838394
204.71726233316028, 490.05106664654954
214.4320940604656, 513.0863014947151
224.14692578777093, 536.1215363428807
261.01449138813956, 236.27266758484535
267.8907477196275, 212.23692131260177
274.7670040511154, 188.20117504035818
281.64326038260333, 164.16542876811457
288.51951671409125, 140.12968249587098
295.3957730455792, 116.09393622362738
208.32093034259623, 91.01753362056165
274.6489936718302, 306.90328924211144
261.9734905077454, 285.3549338631672
249.29798734366057, 263.806578484223
236.62248417957574, 242.25822310527874
223.9469810154909, 220.7098677263345
211.27147785140608, 199.16151234739024
175.5727671512443, 420.94536210205274
185.28759887854963, 443.98059695021834
195.00243060585495, 467.01583179838394
204.71726233316028, 490.05106664654954
214.4320940604656, 513.0863014947151
224.14692578777093, 536.1215363428807
261.01449138813956, 236.27266758484535
267.8907477196275, 212.23692131260177
274.7670040511154, 188.20117504035818
281.64326038260333, 164.16542876811457
288.51951671409125, 140.12968249587098
295.3957730455792, 116.09393622362738
208.32093034259623, 91.01753362056165
274.6489936718302, 306.90328924211144
261.9734905077454, 285.3549338631672
249.29798734366057, 263.806578484223
236.62248417957574, 242.25822310527874
223.9469810154909, 220.7098677263345
211.27147785140608, 199.16151234739024
175.5727671512443, 420.94536210205274
185.28759887854963, 443.98059695021834
195.00243060585495, 467.01583179838394
204.71726233316028, 490.05106664654954
214.4320940604656, 513.0863014947151
224.14692578777093, 536.1215363428807
261.01449138813956, 236.27266758484535
267.8907477196275, 212.23692131260177
274.7670040511154, 188.20117504035818
281.64326038260333, 164.16542876811457
288.51951671409125, 140.12968249587098
295.3957730455792, 116.09393622362738
208.32093034259623, 91.01753362056165
274.6489936718302, 306.90328924211144
261.9734905077454, 285.3549338631672
249.29798734366057, 263.806578484223
236.62248417957574, 242.25822310527874
223.9469810154909, 220.7098677263345
211.27147785140608, 199.16151234739024
175.5727671512443, 420.94536210205274
185.28759887854963, 443.98059695021834
195.00243060585495, 467.01583179838394
204.71726233316028, 490.05106664654954
214.4320940604656, 513.0863014947151
224.14692578777093, 536.1215363428807
261.01449138813956, 236.27266758484535
267.8907477196275, 212.23692131260177
274.7670040511154, 188.20117504035818
281.64326038260333, 164.16542876811457
288.51951671409125, 140.12968249587098
295.3957730455792, 116.09393622362738
208.32093034259623, 91.01753362056165
